Month,AustralianPort,ForeignPort,Country,PaxIn,FreightIn,MailIn,PaxOut,FreightOut,MailOut,TotalPax,TotalFreight,TotalMail,Year,"<< This year is based on the month selected in cell E2 in sheet ""Totals"" - it is only a calendar year if the month in sheet ""Totals"" is set to December",,,,,,,,,,,,,,,,,,,,,,,
Jan-09,Sydney,Vancouver,Canada,"6,249",172.7,0.0,"5,240",105.2,0.0,"11,489",277.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jan-09,Sydney,Wellington,New Zealand,"11,299",12.3,0.0,"11,283",43.3,0.1,"22,582",55.6,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Adelaide,Auckland,New Zealand,"2,047",21.0,0.0,"2,138",26.5,0.0,"4,185",47.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Adelaide,Denpasar,Indonesia,876,0.0,0.0,"1,193",0.0,0.0,"2,069",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Adelaide,Hong Kong,Hong Kong (SAR),"3,576",48.1,0.0,"1,938",141.8,0.0,"5,514",190.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Adelaide,Kuala Lumpur,Malaysia,"3,251",80.4,0.0,"2,079",118.7,0.0,"5,330",199.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Adelaide,Singapore,Singapore,"11,639",267.6,0.0,"7,447",688.7,5.4,"19,086",956.3,5.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Abu Dhabi,United Arab Emirates,"2,047",35.2,0.0,"1,649",48.5,0.0,"3,696",83.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Apia,Western Samoa,278,0.0,0.0,281,0.0,0.0,559,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Auckland,New Zealand,"26,739",701.6,49.5,"28,733",303.3,10.4,"55,472","1,004.9",59.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Bandar Seri Begawan,Brunei,"3,385",41.2,0.0,"2,148",76.1,0.0,"5,533",117.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Bangkok,Thailand,"4,061",153.9,0.0,"5,186",232.2,0.0,"9,247",386.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Chicago,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Christchurch,New Zealand,"11,268",35.9,0.0,"12,505",17.2,0.0,"23,773",53.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Denpasar,Indonesia,"4,052",0.0,0.0,"4,803",0.0,0.0,"8,855",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Dubai,United Arab Emirates,"7,722",147.9,0.0,"5,236",187.8,0.0,"12,958",335.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Dunedin,New Zealand,961,0.0,0.0,995,0.0,0.0,"1,956",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Espiritu Santo,Vanuatu,29,0.0,0.0,53,0.2,0.0,82,0.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Hamilton,New Zealand,685,0.3,0.0,838,0.2,0.0,"1,523",0.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Hong Kong,Hong Kong (SAR),"12,212",253.5,28.7,"10,064",250.5,11.1,"22,276",504.0,39.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Honiara,Solomon Islands,"1,256",5.7,0.0,"1,472",55.0,0.0,"2,728",60.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Kuala Lumpur,Malaysia,"2,195",86.2,0.1,"2,222",91.1,0.0,"4,417",177.3,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Los Angeles,USA,"8,233",87.7,4.4,"5,883",64.7,29.6,"14,116",152.4,34.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Manila,Philippines,585,0.5,0.0,576,3.4,0.4,"1,161",3.9,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Nadi,Fiji,"5,415",22.6,0.0,"5,224",29.3,6.1,"10,639",51.9,6.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Nauru,Nauru,204,0.5,0.0,226,10.9,0.0,430,11.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Noumea,New Caledonia,"1,940",0.1,0.1,"3,390",13.6,0.5,"5,330",13.7,0.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Port Moresby,Papua New Guinea,"4,083",34.0,0.6,"4,441",231.0,4.9,"8,524",265.0,5.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Port Vila,Vanuatu,"1,858",2.8,0.0,"1,922",35.7,0.0,"3,780",38.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Seoul,Korea,"5,245",74.8,0.0,"3,292",126.8,0.0,"8,537",201.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Shanghai,China,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Singapore,Singapore,"28,982",788.6,4.7,"22,090",863.2,43.9,"51,072","1,651.8",48.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Taipei,Taiwan,"6,311",115.7,6.7,"5,272",44.8,1.0,"11,583",160.5,7.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Tokyo,Japan,"9,832",127.1,7.9,"8,957",117.1,0.2,"18,789",244.2,8.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Brisbane,Wellington,New Zealand,"6,483",4.6,0.0,"7,177",5.3,0.0,"13,660",9.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Auckland,New Zealand,963,6.3,0.0,"1,029",1.0,0.0,"1,992",7.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Guam,Guam,"1,097",0.3,0.0,"1,066",2.0,0.0,"2,163",2.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Hong Kong,Hong Kong (SAR),"1,849",24.6,0.0,"1,737",322.3,0.0,"3,586",346.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Osaka,Japan,259,0.0,0.0,260,0.0,0.0,519,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Port Moresby,Papua New Guinea,"2,502",4.0,0.0,"2,055",14.3,0.2,"4,557",18.3,0.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Singapore,Singapore,"1,502",5.5,0.0,"1,460",0.6,10.0,"2,962",6.1,10.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Cairns,Tokyo,Japan,"7,180",39.5,5.9,"6,627",15.1,1.8,"13,807",54.6,7.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Darwin,Denpasar,Indonesia,"1,955",2.8,0.0,"1,537",0.2,0.0,"3,492",3.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Darwin,Ho Chi Minh City,Vietnam,885,0.9,0.0,437,0.0,0.0,"1,322",0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Darwin,Singapore,Singapore,"3,749",11.5,0.0,"2,257",3.2,0.0,"6,006",14.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Auckland,New Zealand,"4,353",2.1,0.0,"5,143",8.6,0.0,"9,496",10.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Christchurch,New Zealand,"1,719",0.4,0.0,"1,512",3.8,0.0,"3,231",4.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Kuala Lumpur,Malaysia,"4,362",4.6,0.0,"3,565",0.0,0.0,"7,927",4.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Nadi,Fiji,169,0.0,0.0,334,0.0,0.0,503,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Osaka,Japan,"6,072",37.2,20.4,"5,516",18.7,0.0,"11,588",55.9,20.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Tokyo,Japan,"5,258",19.1,3.6,"4,475",15.9,0.5,"9,733",35.0,4.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Gold Coast,Wellington,New Zealand,394,0.9,0.0,380,0.0,0.0,774,0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Auckland,New Zealand,"31,242","1,229.2",60.0,"31,943",909.6,58.9,"63,185","2,138.8",118.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Bangkok,Thailand,"17,208",489.9,21.6,"11,188","1,052.2",1.1,"28,396","1,542.1",22.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Beijing,China,"2,160",22.8,0.0,"1,669",41.1,0.0,"3,829",64.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Chicago,USA,216,291.8,0.0,152,0.0,0.0,368,291.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Christchurch,New Zealand,"11,493",53.9,0.0,"12,777",54.3,0.0,"24,270",108.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Denpasar,Indonesia,"4,330",105.8,0.0,"3,231",57.8,0.1,"7,561",163.6,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Dubai,United Arab Emirates,"17,415",455.8,42.2,"11,344",877.8,0.0,"28,759","1,333.6",42.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Dunedin,New Zealand,405,0.0,0.0,386,0.0,0.0,791,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Frankfurt,Germany,..,12.2,0.0,..,..,..,..,12.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Guangzhou,China,"1,876",43.2,1.4,990,50.5,0.0,"2,866",93.7,1.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Hanoi,Vietnam,523,0.0,0.0,332,0.9,0.0,855,0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Ho Chi Minh City,Vietnam,"4,456",52.4,0.0,"2,400",63.3,0.0,"6,856",115.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Hong Kong,Hong Kong (SAR),"22,789","1,035.6",89.4,"17,729","2,326.3",18.4,"40,518","3,361.9",107.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Honolulu,USA,..,0.0,0.0,61,0.0,0.0,61,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Kuala Lumpur,Malaysia,"17,479",762.3,6.5,"12,720",830.2,0.0,"30,199","1,592.4",6.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,London,UK,"7,423",114.4,8.9,"6,530",60.7,58.9,"13,953",175.1,67.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Los Angeles,USA,"11,682",136.9,74.6,"9,183",318.0,48.3,"20,865",454.9,122.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Luxembourg,Luxembourg,..,95.5,0.0,..,0.0,0.0,..,95.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Manila,Philippines,"2,730",28.8,0.0,"1,919",34.0,0.0,"4,649",62.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Mauritius,Mauritius,"1,175",26.4,0.4,615,20.2,0.0,"1,790",46.6,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Nadi,Fiji,"1,447",31.0,0.0,"1,322",34.0,0.3,"2,769",65.0,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,New York,USA,..,94.9,0.0,..,0.0,0.0,..,94.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Port Vila,Vanuatu,353,1.0,0.0,481,0.1,0.0,834,1.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Queenstown,New Zealand,220,0.0,0.0,243,0.0,0.0,463,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Seoul,Korea,"2,750",63.7,9.5,"2,148",62.2,0.0,"4,898",125.9,9.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Shanghai,China,"8,868",128.1,0.0,"5,026",136.5,0.7,"13,894",264.6,0.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Singapore,Singapore,"36,734","1,372.3",30.5,"27,858","2,860.0",39.2,"64,592","4,232.3",69.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Melbourne,Wellington,New Zealand,"5,739",15.1,0.0,"5,980",15.1,0.0,"11,719",30.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Norfolk Island,Auckland,New Zealand,432,6.5,0.3,417,0.3,0.1,849,6.9,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Auckland,New Zealand,"4,997",274.8,22.3,"5,100",74.5,0.0,"10,097",349.3,22.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Bandar Seri Begawan,Brunei,"3,240",8.1,0.1,"1,674",29.8,0.0,"4,914",37.9,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Bangkok,Thailand,"5,049",102.5,0.7,"2,662",136.4,0.0,"7,711",238.9,0.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Denpasar,Indonesia,"8,889",7.1,0.0,"9,152",0.9,0.0,"18,041",8.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Dubai,United Arab Emirates,"12,096",284.4,6.4,"10,179",642.9,0.5,"22,275",927.3,6.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Hong Kong,Hong Kong (SAR),"9,649",188.0,2.4,"6,199",530.0,2.3,"15,848",718.1,4.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Jakarta,Indonesia,"3,003",4.9,0.0,"2,109",1.8,0.1,"5,112",6.7,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Johannesburg,South Africa,"5,153",27.1,3.8,"3,524",121.4,1.6,"8,677",148.5,5.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Kuala Lumpur,Malaysia,"12,389",219.1,0.3,"8,198",119.4,0.0,"20,587",338.5,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Mauritius,Mauritius,"1,008",6.8,0.0,566,29.6,0.0,"1,574",36.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Phuket,Thailand,..,..,..,"1,215",3.7,0.0,"1,215",3.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Singapore,Singapore,"40,714",958.3,29.5,"29,427","1,525.3",35.3,"70,141","2,483.5",64.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Perth,Tokyo,Japan,"2,547",20.4,6.8,"2,157",46.6,2.5,"4,704",67.0,9.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Abu Dhabi,United Arab Emirates,"10,466",259.9,10.7,"7,025",440.6,13.5,"17,491",700.6,24.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Apia,Western Samoa,"1,210",0.7,0.0,"1,145",1.1,0.0,"2,355",1.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Auckland,New Zealand,"48,488","2,145.7",87.7,"53,679","2,415.6",93.0,"102,167","4,561.2",180.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Bangkok,Thailand,"28,135",811.9,131.7,"20,083",697.9,16.3,"48,218","1,509.8",148.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Beijing,China,"7,807",77.1,14.8,"6,816",131.4,4.5,"14,623",208.5,19.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Bombay,India,"2,140",47.8,0.0,"2,005",23.8,4.2,"4,145",71.6,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Buenos Aires,Argentina,"5,475",17.6,0.7,"5,964",28.6,0.8,"11,439",46.2,1.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Chicago,USA,744,340.4,0.0,619,37.2,0.0,"1,363",377.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Christchurch,New Zealand,"23,633",519.6,9.4,"24,038",263.0,3.7,"47,671",782.5,13.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Denpasar,Indonesia,"5,566",158.2,8.6,"4,873",28.6,0.1,"10,439",186.8,8.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Dubai,United Arab Emirates,"11,543",501.8,134.7,"9,363",377.4,0.0,"20,906",879.2,134.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Dunedin,New Zealand,567,0.0,0.0,571,0.0,0.0,"1,138",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Espiritu Santo,Vanuatu,30,0.0,0.0,57,0.0,0.0,87,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Frankfurt,Germany,"3,782",170.7,3.7,"3,696",22.0,44.4,"7,478",192.7,48.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Guangzhou,China,"4,875",104.3,9.6,"3,649",28.9,3.5,"8,524",133.3,13.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Hamilton,New Zealand,290,0.0,0.0,200,0.0,0.0,490,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Hanoi,Vietnam,995,0.5,0.0,394,3.9,0.0,"1,389",4.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Ho Chi Minh City,Vietnam,"6,393",84.7,0.0,"3,907",18.8,0.0,"10,300",103.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Hong Kong,Hong Kong (SAR),"45,877","1,950.1",8.6,"34,373","1,322.4",50.2,"80,250","3,272.5",58.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Honolulu,USA,"6,632",104.1,5.7,"5,603",111.1,1.3,"12,235",215.2,7.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Jakarta,Indonesia,"3,921",44.6,0.0,"2,657",129.7,3.1,"6,578",174.3,3.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Johannesburg,South Africa,"6,442",99.8,4.2,"5,343",88.0,9.4,"11,785",187.9,13.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Kuala Lumpur,Malaysia,"9,479","1,030.3",5.4,"8,241",295.2,0.0,"17,720","1,325.4",5.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,London,UK,"20,520",579.4,105.8,"16,360",199.8,72.8,"36,880",779.2,178.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Los Angeles,USA,"19,883",967.4,106.3,"17,870",273.3,79.3,"37,753","1,240.7",185.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Louisville,USA,..,902.9,0.0,..,..,..,..,902.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Manila,Philippines,"6,176",80.2,10.0,"5,773",101.8,1.8,"11,949",181.9,11.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Nadi,Fiji,"8,808",162.1,0.0,"8,782",237.0,8.4,"17,590",399.1,8.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,New York,USA,"2,666",297.3,15.7,"1,987",40.1,3.2,"4,653",337.4,18.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Noumea,New Caledonia,"2,958",2.3,0.8,"4,960",55.1,3.4,"7,918",57.5,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Osaka,Japan,"1,026",28.3,0.0,"1,015",47.5,3.0,"2,041",75.8,3.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Papeete,Tahiti,618,11.0,0.0,659,30.6,0.0,"1,277",41.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Phuket,Thailand,"2,913",40.8,0.0,"2,454",0.6,0.0,"5,367",41.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Port Moresby,Papua New Guinea,536,1.0,0.2,733,0.8,0.0,"1,269",1.8,0.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Port Vila,Vanuatu,"2,388",7.1,0.0,"2,068",13.2,0.0,"4,456",20.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Queenstown,New Zealand,"1,470",0.0,0.0,"1,728",0.0,0.0,"3,198",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,San Francisco,USA,"12,288",64.3,52.2,"9,947",270.6,12.0,"22,235",334.9,64.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Santiago,Chile,"2,590",130.6,1.1,"2,977",80.8,3.1,"5,567",211.5,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Seoul,Korea,"15,752",650.8,76.9,"13,523",287.1,2.8,"29,275",937.9,79.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Shanghai,China,"11,639",501.3,22.5,"9,818",131.9,7.3,"21,457",633.2,29.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Singapore,Singapore,"44,870","1,712.7",100.7,"35,297","1,447.6",17.2,"80,167","3,160.3",117.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Subic Bay,Philippines,..,..,..,..,38.2,0.0,..,38.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Taipei,Taiwan,"4,575",33.6,11.9,"3,352",17.0,0.0,"7,927",50.6,11.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Tokyo,Japan,"15,690",187.4,104.6,"14,272",114.6,52.7,"29,962",302.0,157.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Toledo,USA,..,90.0,0.0,..,..,..,..,90.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Tongatapu,Tonga,955,3.9,0.0,860,0.9,0.0,"1,815",4.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Toronto,Canada,"1,248",0.0,0.0,888,0.0,0.0,"2,136",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Vancouver,Canada,"4,401",175.6,0.0,"3,935",164.7,0.0,"8,336",340.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Feb-09,Sydney,Wellington,New Zealand,"9,550",16.7,0.0,"10,355",30.1,0.0,"19,905",46.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Adelaide,Auckland,New Zealand,"2,878",25.0,0.0,"3,091",29.8,0.0,"5,969",54.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Adelaide,Denpasar,Indonesia,"1,248",0.0,0.0,"1,300",0.0,0.0,"2,548",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Adelaide,Hong Kong,Hong Kong (SAR),"3,877",84.6,0.0,"2,289",196.9,0.0,"6,166",281.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Adelaide,Kuala Lumpur,Malaysia,"2,190",96.1,0.0,"2,655",123.6,0.0,"4,845",219.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Adelaide,Singapore,Singapore,"9,273",316.8,0.0,"8,819",680.9,6.9,"18,092",997.7,6.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Brisbane,Abu Dhabi,United Arab Emirates,"1,537",23.8,0.0,"2,022",46.0,0.0,"3,559",69.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Brisbane,Apia,Western Samoa,308,0.0,0.0,361,0.0,0.0,669,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Brisbane,Auckland,New Zealand,"33,226",506.3,56.9,"31,338",402.8,14.2,"64,564",909.1,71.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Mar-09,Brisbane,Bandar Seri Begawan,Brunei,"2,561",40.7,0.0,"2,416",100.4,0.0,"4,977",141.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
