INTERNATIONAL SCHEDULED AIR TRANSPORT - Airline supplied data,,,,,,,,,,,,,,,,,,,,,,
"Country is determined by where ""same flight number"" services Originate or Terminate",,,,,,,,,,,,,,,,,,,,,,
"The true seat utilisation factors for airlines other than Australian Airlines, Qantas Airways, Emirates (for November 2011 onwards), China Airlines (for January 2014 onwards), Philippine Airlines (for December 2015 onwards), AirAsia X (for March 2016 onwards) and Singapore Airlines (for September 2016 onwards), that operate via Australia will most likely be higher than what is calculated using this data. See ""ReadMe"" tab for more information.",,,,,,,,,,,,,,,,,,,,,,
More detailed information on flights and seats by route and city pairs can be found at:,,,,,http://www.bitre.gov.au/publications/ongoing/international_airlines-operated_flights_seats.aspx,,,,,,,,,,,,,,,,,
MONTH,AIRLINE,COUNTRY,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,,,,,,,,,,,,
Aug-01,Federal Express Corporation,USA,22,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Freedom Air International,New Zealand,112,"8,854","14,642",113,"8,886","15,554",2002,2001,,,,,,,,,,,,
Aug-01,Garuda Indonesia,Indonesia,97,"16,791","25,582",98,"17,944","25,875",2002,2001,,,,,,,,,,,,
Aug-01,Garuda Indonesia,New Zealand,10,"1,330","2,930",10,"1,359","2,930",2002,2001,,,,,,,,,,,,
Aug-01,Gulf Air,Bahrain,18,"4,187","5,274",18,"3,796","5,274",2002,2001,,,,,,,,,,,,
Aug-01,Japan Airlines,Japan,93,"32,324","38,814",93,"36,172","38,656",2002,2001,,,,,,,,,,,,
Aug-01,Korean Air,Korea,39,"7,718","11,090",39,"10,236","11,090",2002,2001,,,,,,,,,,,,
Aug-01,Lauda Air,Austria,23,"5,390","7,912",23,"6,463","7,912",2002,2001,,,,,,,,,,,,
Aug-01,Lufthansa German Airlines,Germany,14,..,-,13,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Malaysia Airlines,Malaysia,186,"37,106","58,548",186,"37,445","58,548",2002,2001,,,,,,,,,,,,
Aug-01,Martinair Holland,Netherlands,8,..,-,8,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Merpati Nusantara Airlines,Indonesia,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Olympic Airways,Greece,13,"3,242","3,835",13,"3,141","3,835",2002,2001,,,,,,,,,,,,
Aug-01,Philippine Airlines,Philippines,13,"1,813","3,614",13,"1,852","3,614",2002,2001,,,,,,,,,,,,
Aug-01,Polar Air Cargo,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Polynesian Airlines,Tahiti,4,280,616,7,626,"1,078",2002,2001,,,,,,,,,,,,
Aug-01,Polynesian Airlines,Western Samoa,7,575,"1,078",3,308,462,2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Argentina,8,"2,243","3,152",9,"2,878","3,546",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,France,13,"3,430","4,798",14,"3,953","5,185",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Germany,31,"8,771","11,988",31,"8,942","11,954",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Hong Kong (SAR),107,"21,480","29,467",106,"24,059","29,239",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,India,30,"3,705","8,525",30,"5,333","8,341",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Indonesia,74,"15,145","20,862",76,"16,255","21,303",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Italy,18,"6,374","7,577",17,"5,913","7,150",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Japan,109,"35,408","41,799",108,"38,769","41,593",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,New Caledonia,18,"2,497","3,162",18,"1,865","3,158",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,New Zealand,402,"58,495","82,953",405,"57,345","83,624",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Papua New Guinea,18,"2,492","4,084",18,"2,349","4,089",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Philippines,17,"2,966","3,874",17,"2,927","3,883",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Singapore,122,"21,203","29,931",122,"23,979","30,029",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,South Africa,22,"5,263","8,236",22,"4,938","7,480",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,Taiwan,14,"2,814","4,421",14,"3,312","4,418",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,UK,84,"23,864","32,766",84,"26,522","32,795",2002,2001,,,,,,,,,,,,
Aug-01,Qantas Airways,USA,167,"36,602","56,473",168,"43,091","58,035",2002,2001,,,,,,,,,,,,
Aug-01,Royal Brunei Airlines,Brunei,30,"4,094","6,450",31,"5,383","6,648",2002,2001,,,,,,,,,,,,
Aug-01,Singapore Airlines,Singapore,321,"74,032","105,379",321,"80,971","105,379",2002,2001,,,,,,,,,,,,
Aug-01,Solomon Airlines,Solomon Islands,9,388,"1,224",9,359,"1,224",2002,2001,,,,,,,,,,,,
Aug-01,South African Airways,South Africa,18,"3,805","5,312",17,"2,874","5,021",2002,2001,,,,,,,,,,,,
Aug-01,Thai Airways International,New Zealand,31,"4,987","11,594",31,"4,898","11,594",2002,2001,,,,,,,,,,,,
Aug-01,Thai Airways International,Thailand,106,"21,292","35,366",104,"21,771","34,708",2002,2001,,,,,,,,,,,,
Aug-01,United Airlines,USA,93,"21,493","34,224",93,"24,740","34,224",2002,2001,,,,,,,,,,,,
Aug-01,United Parcel Service,USA,10,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Aug-01,Vietnam Airlines,Vietnam,17,"2,952","4,592",17,"2,430","4,592",2002,2001,,,,,,,,,,,,
Sep-01,Aerolineas Argentinas,Argentina,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Air Caledonie,New Caledonia,25,"2,939","3,816",25,"3,048","3,816",2002,2001,,,,,,,,,,,,
Sep-01,Air Canada,Canada,27,"5,177","5,724",27,"4,592","5,724",2002,2001,,,,,,,,,,,,
Sep-01,Air China,China,22,"4,681","6,622",22,"4,638","6,622",2002,2001,,,,,,,,,,,,
Sep-01,Air Mauritius,Mauritius,9,"1,168","1,629",9,"1,271","1,629",2002,2001,,,,,,,,,,,,
Sep-01,Nauru Airlines,Nauru,8,496,"1,110",9,467,"1,250",2002,2001,,,,,,,,,,,,
Sep-01,Air New Zealand,New Zealand,516,"68,751","93,637",513,"70,198","93,690",2002,2001,,,,,,,,,,,,
Sep-01,Air New Zealand,USA,28,"5,856","10,948",26,"5,124","10,166",2002,2001,,,,,,,,,,,,
Sep-01,Air Niugini,Papua New Guinea,72,"4,164","8,668",72,"3,803","8,668",2002,2001,,,,,,,,,,,,
Sep-01,Fiji Airways,Fiji,70,"10,942","15,285",70,"12,479","15,285",2002,2001,,,,,,,,,,,,
Sep-01,Air Vanuatu,Vanuatu,39,"3,138","4,914",39,"3,357","4,914",2002,2001,,,,,,,,,,,,
Sep-01,Ansett International,Fiji,4,555,710,4,570,710,2002,2001,,,,,,,,,,,,
Sep-01,Ansett International,Hong Kong (SAR),18,"2,158","5,374",18,"2,024","5,374",2002,2001,,,,,,,,,,,,
Sep-01,Ansett International,Indonesia,16,"1,822","2,720",16,"2,473","2,720",2002,2001,,,,,,,,,,,,
Sep-01,Ansett International,Japan,13,"3,670","5,304",13,"4,286","5,304",2002,2001,,,,,,,,,,,,
Sep-01,Asian Express Airlines,New Zealand,20,..,-,21,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Asiana Airlines,Korea,30,"4,370","6,840",30,"4,117","6,840",2002,2001,,,,,,,,,,,,
Sep-01,British Airways,UK,82,"20,386","29,832",81,"18,578","29,431",2002,2001,,,,,,,,,,,,
Sep-01,Cargolux Airlines Intl,Luxembourg,10,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Cargolux Airlines Intl,New Zealand,-,..,-,10,..,..,2002,2001,,,,,,,,,,,,
Sep-01,Cathay Pacific Airways,Hong Kong (SAR),127,"23,431","34,920",127,"20,209","34,920",2002,2001,,,,,,,,,,,,
Sep-01,China Airlines,New Zealand,13,"1,553","3,354",13,"1,997","3,354",2002,2001,,,,,,,,,,,,
Sep-01,China Airlines,Taiwan,13,"1,853","3,354",13,"1,488","3,354",2002,2001,,,,,,,,,,,,
Sep-01,China Eastern Airlines,China,13,"2,465","3,731",13,"3,072","3,731",2002,2001,,,,,,,,,,,,
Sep-01,China Southern Airlines,China,13,"2,353","3,770",13,"2,995","3,770",2002,2001,,,,,,,,,,,,
Sep-01,Continental Micronesia,Guam,7,617,"1,078",7,589,"1,078",2002,2001,,,,,,,,,,,,
Sep-01,EgyptAir,Egypt,9,"1,980","2,340",9,"1,696","2,340",2002,2001,,,,,,,,,,,,
Sep-01,Emirates,United Arab Emirates,47,"10,916","15,380",47,"9,226","15,380",2002,2001,,,,,,,,,,,,
Sep-01,Eva Air,Taiwan,16,"2,880","4,336",16,"2,840","4,336",2002,2001,,,,,,,,,,,,
Sep-01,Evergreen Intl Airlines,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Federal Express Corporation,Philippines,-,..,-,21,..,..,2002,2001,,,,,,,,,,,,
Sep-01,Federal Express Corporation,USA,21,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Freedom Air International,New Zealand,111,"11,469","14,930",111,"10,989","15,762",2002,2001,,,,,,,,,,,,
Sep-01,Garuda Indonesia,Indonesia,94,"19,769","24,287",94,"20,963","24,287",2002,2001,,,,,,,,,,,,
Sep-01,Garuda Indonesia,New Zealand,8,"1,035","2,344",8,"1,185","2,344",2002,2001,,,,,,,,,,,,
Sep-01,Gulf Air,Bahrain,17,"4,164","4,981",17,"3,658","4,981",2002,2001,,,,,,,,,,,,
Sep-01,Japan Airlines,Japan,90,"25,402","36,699",90,"29,795","36,867",2002,2001,,,,,,,,,,,,
Sep-01,Korean Air,Korea,39,"7,924","10,365",39,"8,118","10,365",2002,2001,,,,,,,,,,,,
Sep-01,Lauda Air,Austria,21,"5,820","7,224",21,"5,584","7,224",2002,2001,,,,,,,,,,,,
Sep-01,Lufthansa German Airlines,Germany,10,..,-,10,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Malaysia Airlines,Malaysia,179,"37,253","56,262",180,"34,800","56,540",2002,2001,,,,,,,,,,,,
Sep-01,Martinair Holland,Netherlands,8,..,-,8,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Merpati Nusantara Airlines,Indonesia,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Olympic Airways,Greece,13,"3,622","3,835",13,"2,471","3,835",2002,2001,,,,,,,,,,,,
Sep-01,Philippine Airlines,Philippines,14,"2,177","3,940",14,"2,063","3,940",2002,2001,,,,,,,,,,,,
Sep-01,Polar Air Cargo,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Polynesian Airlines,Tahiti,4,419,616,8,759,"1,232",2002,2001,,,,,,,,,,,,
Sep-01,Polynesian Airlines,Western Samoa,9,949,"1,386",4,446,616,2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Argentina,9,"2,684","3,546",9,"3,147","3,546",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,France,13,"4,079","4,762",12,"3,335","4,404",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Germany,30,"9,454","11,608",30,"8,270","11,647",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Hong Kong (SAR),103,"23,118","28,411",102,"20,478","28,188",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,India,28,"4,054","7,458",28,"5,790","7,268",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Indonesia,78,"17,594","20,855",76,"16,502","20,844",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Italy,17,"6,793","7,157",18,"6,310","7,578",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Japan,106,"29,303","40,905",106,"32,685","40,885",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,New Caledonia,20,"2,670","3,463",20,"2,611","3,468",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,New Zealand,394,"58,640","81,489",394,"63,461","81,654",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Papua New Guinea,17,"2,488","3,858",17,"2,629","3,857",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Philippines,18,"3,157","4,112",18,"3,118","4,114",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Singapore,114,"23,714","27,796",113,"22,074","27,509",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,South Africa,22,"6,536","8,200",22,"5,794","7,345",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,Taiwan,12,"1,958","3,338",12,"2,072","3,335",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,UK,82,"26,436","32,127",81,"26,426","31,698",2002,2001,,,,,,,,,,,,
Sep-01,Qantas Airways,USA,138,"31,866","46,047",138,"32,930","46,976",2002,2001,,,,,,,,,,,,
Sep-01,Royal Brunei Airlines,Brunei,30,"4,815","6,399",30,"4,517","6,399",2002,2001,,,,,,,,,,,,
Sep-01,Singapore Airlines,Singapore,313,"82,162","102,430",313,"80,031","102,430",2002,2001,,,,,,,,,,,,
Sep-01,Solomon Airlines,Solomon Islands,11,745,"1,496",10,631,"1,360",2002,2001,,,,,,,,,,,,
Sep-01,South African Airways,South Africa,17,"3,661","4,935",17,"3,104","4,935",2002,2001,,,,,,,,,,,,
Sep-01,Thai Airways International,New Zealand,30,"4,879","11,220",30,"5,190","11,220",2002,2001,,,,,,,,,,,,
Sep-01,Thai Airways International,Thailand,103,"23,922","34,334",103,"21,610","34,334",2002,2001,,,,,,,,,,,,
Sep-01,United Airlines,USA,80,"16,931","29,440",81,"17,226","29,808",2002,2001,,,,,,,,,,,,
Sep-01,United Parcel Service,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Sep-01,Vietnam Airlines,Vietnam,18,"3,042","4,860",18,"2,921","4,860",2002,2001,,,,,,,,,,,,
Oct-01,Aerolineas Argentinas,Argentina,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Air Caledonie,New Caledonia,25,"2,608","3,742",25,"2,469","3,742",2002,2001,,,,,,,,,,,,
Oct-01,Air Canada,Canada,31,"5,442","6,572",31,"3,269","6,572",2002,2001,,,,,,,,,,,,
Oct-01,Air China,China,21,"4,815","6,515",21,"3,775","6,515",2002,2001,,,,,,,,,,,,
Oct-01,Air Mauritius,Mauritius,8,"1,250","2,352",8,"1,034","2,352",2002,2001,,,,,,,,,,,,
Oct-01,Nauru Airlines,Nauru,9,635,990,9,609,990,2002,2001,,,,,,,,,,,,
Oct-01,Air New Zealand,New Zealand,543,"65,229","93,335",542,"66,774","93,128",2002,2001,,,,,,,,,,,,
Oct-01,Air New Zealand,USA,24,"4,776","9,384",23,"2,573","8,993",2002,2001,,,,,,,,,,,,
Oct-01,Air Niugini,Papua New Guinea,81,"5,287","9,735",82,"5,751","9,809",2002,2001,,,,,,,,,,,,
Oct-01,Fiji Airways,Fiji,74,"13,824","17,073",74,"12,906","17,073",2002,2001,,,,,,,,,,,,
Oct-01,Air Vanuatu,Vanuatu,38,"3,214","4,832",36,"2,963","4,526",2002,2001,,,,,,,,,,,,
Oct-01,Asian Express Airlines,New Zealand,23,..,-,23,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Asiana Airlines,Korea,31,"5,438","7,232",31,"4,680","7,232",2002,2001,,,,,,,,,,,,
Oct-01,British Airways,UK,85,"23,696","30,935",85,"14,734","30,935",2002,2001,,,,,,,,,,,,
Oct-01,Cargolux Airlines Intl,Luxembourg,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Cargolux Airlines Intl,New Zealand,-,..,-,8,..,..,2002,2001,,,,,,,,,,,,
Oct-01,Cathay Pacific Airways,Hong Kong (SAR),133,"29,134","35,654",133,"23,186","35,654",2002,2001,,,,,,,,,,,,
Oct-01,China Airlines,New Zealand,13,"1,428","3,354",13,"1,626","3,354",2002,2001,,,,,,,,,,,,
Oct-01,China Airlines,Taiwan,13,"1,710","3,354",13,"1,520","3,354",2002,2001,,,,,,,,,,,,
Oct-01,China Eastern Airlines,China,14,"2,944","4,018",14,"2,559","4,018",2002,2001,,,,,,,,,,,,
Oct-01,China Southern Airlines,China,13,"3,204","3,770",13,"2,467","3,770",2002,2001,,,,,,,,,,,,
Oct-01,Continental Micronesia,Guam,9,680,"1,368",9,689,"1,368",2002,2001,,,,,,,,,,,,
Oct-01,EgyptAir,Egypt,9,"1,987","2,340",9,944,"2,340",2002,2001,,,,,,,,,,,,
Oct-01,Emirates,United Arab Emirates,49,"9,917","15,811",49,"6,322","15,811",2002,2001,,,,,,,,,,,,
Oct-01,Eva Air,Taiwan,16,"2,930","4,336",16,"2,864","4,336",2002,2001,,,,,,,,,,,,
Oct-01,Evergreen Intl Airlines,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Federal Express Corporation,Philippines,-,..,-,22,..,..,2002,2001,,,,,,,,,,,,
Oct-01,Federal Express Corporation,USA,22,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Freedom Air International,New Zealand,106,"9,824","14,131",106,"11,453","15,052",2002,2001,,,,,,,,,,,,
Oct-01,Garuda Indonesia,Indonesia,97,"22,099","25,906",97,"18,438","25,906",2002,2001,,,,,,,,,,,,
Oct-01,Garuda Indonesia,New Zealand,9,"1,213","2,637",9,"1,286","2,637",2002,2001,,,,,,,,,,,,
Oct-01,Gulf Air,Bahrain,18,"4,075","5,274",18,"1,935","5,274",2002,2001,,,,,,,,,,,,
Oct-01,Japan Airlines,Japan,93,"29,640","39,294",93,"23,534","39,090",2002,2001,,,,,,,,,,,,
Oct-01,Korean Air,Korea,40,"9,153","11,036",40,"7,375","11,036",2002,2001,,,,,,,,,,,,
Oct-01,Lauda Air,Austria,22,"5,150","7,568",22,"4,154","7,568",2002,2001,,,,,,,,,,,,
Oct-01,Lufthansa German Airlines,Germany,12,..,-,13,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Malaysia Airlines,Malaysia,182,"43,179","57,436",182,"31,721","57,436",2002,2001,,,,,,,,,,,,
Oct-01,Martinair Holland,Netherlands,14,..,-,11,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Merpati Nusantara Airlines,Indonesia,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Olympic Airways,Greece,14,"4,036","4,130",14,"1,309","4,130",2002,2001,,,,,,,,,,,,
Oct-01,Philippine Airlines,Philippines,13,"1,745","3,830",13,"1,550","3,830",2002,2001,,,,,,,,,,,,
Oct-01,Polar Air Cargo,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Polynesian Airlines,Tahiti,4,267,616,10,"1,105","1,540",2002,2001,,,,,,,,,,,,
Oct-01,Polynesian Airlines,Western Samoa,9,700,"1,386",4,382,616,2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Argentina,9,"2,848","3,546",9,"2,977","3,546",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,France,13,"4,404","4,833",14,"2,702","5,192",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Germany,31,"10,654","12,271",31,"6,755","12,303",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Hong Kong (SAR),105,"25,928","29,103",105,"21,832","29,094",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,India,30,"4,722","8,449",30,"6,067","8,448",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Indonesia,70,"16,383","19,303",71,"13,611","19,344",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Italy,18,"6,780","7,578",17,"3,678","7,157",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Japan,109,"26,499","41,298",108,"23,807","41,083",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,New Caledonia,20,"2,384","3,536",20,"2,008","3,518",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,New Zealand,399,"62,291","79,288",395,"66,477","78,415",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Papua New Guinea,6,827,"1,362",6,954,"1,364",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Philippines,17,"3,132","3,875",17,"2,867","3,873",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Singapore,119,"23,841","28,434",119,"20,275","28,132",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,South Africa,21,"6,052","7,878",21,"4,966","6,922",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,Taiwan,10,"2,183","2,605",10,"1,826","2,602",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,UK,81,"27,279","31,546",81,"20,475","31,584",2002,2001,,,,,,,,,,,,
Oct-01,Qantas Airways,USA,141,"35,971","47,337",141,"29,890","47,993",2002,2001,,,,,,,,,,,,
Oct-01,Royal Brunei Airlines,Brunei,30,"4,705","6,195",30,"2,764","6,195",2002,2001,,,,,,,,,,,,
Oct-01,Singapore Airlines,Singapore,319,"92,633","106,336",319,"69,230","106,336",2002,2001,,,,,,,,,,,,
Oct-01,Solomon Airlines,Solomon Islands,7,551,952,7,551,952,2002,2001,,,,,,,,,,,,
Oct-01,South African Airways,South Africa,18,"3,599","4,931",18,"2,960","4,962",2002,2001,,,,,,,,,,,,
Oct-01,Thai Airways International,New Zealand,30,"5,473","11,344",30,"5,110","11,344",2002,2001,,,,,,,,,,,,
Oct-01,Thai Airways International,Thailand,108,"27,290","35,923",108,"20,956","35,923",2002,2001,,,,,,,,,,,,
Oct-01,United Airlines,USA,93,"18,549","32,271",92,"14,793","31,924",2002,2001,,,,,,,,,,,,
Oct-01,United Parcel Service,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Oct-01,Vietnam Airlines,Vietnam,17,"3,275","4,588",17,"2,221","4,588",2002,2001,,,,,,,,,,,,
Nov-01,Aerolineas Argentinas,Argentina,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Air Caledonie,New Caledonia,30,"2,652","4,224",30,"3,354","4,224",2002,2001,,,,,,,,,,,,
Nov-01,Air Canada,Canada,31,"4,517","6,558",30,"4,531","6,330",2002,2001,,,,,,,,,,,,
Nov-01,Air China,China,22,"4,405","6,622",22,"4,392","6,622",2002,2001,,,,,,,,,,,,
Nov-01,Air Mauritius,Mauritius,4,885,"1,176",4,853,"1,176",2002,2001,,,,,,,,,,,,
Nov-01,Nauru Airlines,Nauru,8,558,880,7,407,770,2002,2001,,,,,,,,,,,,
Nov-01,Air New Zealand,New Zealand,475,"59,865","78,998",476,"62,929","79,130",2002,2001,,,,,,,,,,,,
Nov-01,Air New Zealand,USA,17,"2,625","6,647",18,"3,101","7,037",2002,2001,,,,,,,,,,,,
Nov-01,Air Niugini,Papua New Guinea,83,"6,170","10,141",82,"6,279","9,924",2002,2001,,,,,,,,,,,,
Nov-01,Fiji Airways,Fiji,67,"12,143","16,980",67,"12,106","16,980",2002,2001,,,,,,,,,,,,
Nov-01,Air Vanuatu,Vanuatu,30,"2,303","3,780",30,"2,390","3,780",2002,2001,,,,,,,,,,,,
Nov-01,Asian Express Airlines,New Zealand,21,..,-,21,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Asiana Airlines,Korea,30,"6,071","8,234",30,"6,186","8,234",2002,2001,,,,,,,,,,,,
Nov-01,British Airways,UK,102,"23,868","36,702",102,"18,024","36,752",2002,2001,,,,,,,,,,,,
Nov-01,Cargolux Airlines Intl,Luxembourg,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Cargolux Airlines Intl,New Zealand,-,..,-,8,..,..,2002,2001,,,,,,,,,,,,
Nov-01,Cathay Pacific Airways,Hong Kong (SAR),128,"24,175","34,762",128,"24,406","34,762",2002,2001,,,,,,,,,,,,
Nov-01,China Airlines,Taiwan,13,"2,042","3,354",13,"1,916","3,354",2002,2001,,,,,,,,,,,,
Nov-01,China Eastern Airlines,China,13,"2,350","3,731",12,"2,083","3,444",2002,2001,,,,,,,,,,,,
Nov-01,China Southern Airlines,China,15,"2,699","4,350",15,"2,815","4,350",2002,2001,,,,,,,,,,,,
Nov-01,Continental Micronesia,Guam,9,861,"1,386",9,783,"1,386",2002,2001,,,,,,,,,,,,
Nov-01,EgyptAir,Egypt,8,"1,217","2,080",8,"1,232","2,080",2002,2001,,,,,,,,,,,,
Nov-01,Emirates,United Arab Emirates,47,"9,178","14,881",47,"8,472","14,881",2002,2001,,,,,,,,,,,,
Nov-01,Eva Air,Taiwan,13,"1,922","3,523",13,"2,496","3,523",2002,2001,,,,,,,,,,,,
Nov-01,Evergreen Intl Airlines,USA,9,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Federal Express Corporation,Philippines,-,..,-,21,..,..,2002,2001,,,,,,,,,,,,
Nov-01,Federal Express Corporation,USA,21,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Freedom Air International,New Zealand,99,"9,104","13,239",99,"9,432","14,058",2002,2001,,,,,,,,,,,,
Nov-01,Garuda Indonesia,Indonesia,95,"14,203","25,237",95,"12,645","25,237",2002,2001,,,,,,,,,,,,
Nov-01,Garuda Indonesia,New Zealand,9,"1,195","2,637",9,"1,316","2,637",2002,2001,,,,,,,,,,,,
Nov-01,Gulf Air,Bahrain,13,"2,399","3,809",13,"2,575","3,809",2002,2001,,,,,,,,,,,,
Nov-01,Japan Airlines,Japan,90,"25,537","37,426",90,"26,501","37,219",2002,2001,,,,,,,,,,,,
Nov-01,Korean Air,Korea,44,"9,890","13,857",44,"9,051","13,816",2002,2001,,,,,,,,,,,,
Nov-01,Lauda Air,Austria,22,"4,740","7,568",22,"4,804","7,568",2002,2001,,,,,,,,,,,,
Nov-01,Lufthansa German Airlines,Germany,12,..,-,11,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Malaysia Airlines,Malaysia,173,"33,277","53,606",172,"34,472","53,328",2002,2001,,,,,,,,,,,,
Nov-01,Martinair Holland,Netherlands,12,..,-,9,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Merpati Nusantara Airlines,Indonesia,-,..,-,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Olympic Airways,Greece,8,"2,194","2,360",8,"1,225","2,360",2002,2001,,,,,,,,,,,,
Nov-01,Philippine Airlines,Philippines,12,"1,537","3,552",12,"1,773","3,552",2002,2001,,,,,,,,,,,,
Nov-01,Polar Air Cargo,USA,8,..,..,-,..,-,2002,2001,,,,,,,,,,,,
Nov-01,Polynesian Airlines,Tahiti,-,..,-,7,706,"1,078",2002,2001,,,,,,,,,,,,
Nov-01,Polynesian Airlines,Western Samoa,11,960,"1,694",3,279,462,2002,2001,,,,,,,,,,,,
Nov-01,Qantas Airways,Argentina,13,"3,663","5,050",13,"4,223","5,050",2002,2001,,,,,,,,,,,,
Nov-01,Qantas Airways,France,13,"3,863","4,798",13,"3,180","4,791",2002,2001,,,,,,,,,,,,
Nov-01,Qantas Airways,Germany,30,"8,711","11,994",30,"7,700","11,998",2002,2001,,,,,,,,,,,,
Nov-01,Qantas Airways,Hong Kong (SAR),110,"23,303","30,238",110,"22,705","30,240",2002,2001,,,,,,,,,,,,
Nov-01,Qantas Airways,India,25,"3,560","6,986",26,"6,027","7,272",2002,2001,,,,,,,,,,,,
